order_item_id,order_id,product_id,quantity,price_per_unit
12089,12089,1,3,199.99
12090,12090,40,3,2499.99
12091,12091,85,2,1199.99
12092,12092,178,1,99.99
12093,12093,7,2,1799.99
12094,12094,182,2,1499.99
12095,12095,5,3,249.99
12096,12096,247,2,249.99
12097,12097,108,3,229.99
12098,12098,100,3,449.99
12099,12099,201,1,69.99
12100,12100,128,2,399.99
12101,12101,17,2,699.99
12102,12102,186,1,299.99
12103,12103,99,1,599.99
12104,12104,175,3,149.99
12105,12105,121,1,199.99
12106,12106,138,3,69.99
12107,12107,76,2,279.99
12108,12108,72,2,169.99
12109,12109,249,3,1399.99
12110,12110,131,1,1999.99
12111,12111,19,2,999.99
12112,12112,37,3,399.99
12113,12113,82,1,699.99
12114,12114,243,2,1999.99
12115,12115,147,2,1299.99
12116,12116,49,3,1399.99
12117,12117,85,3,1199.99
12118,12118,71,2,1499.99
12119,12119,24,1,1999.99
12120,12120,130,2,49.99
12121,12121,16,3,699.99
12122,12122,129,2,179.99
12123,12123,222,3,449.99
12124,12124,161,2,129.99
12125,12125,118,3,79.99
12126,12126,203,2,79.99
12127,12127,132,1,1199.99
12128,12128,127,2,1099.99
12129,12129,7,1,1799.99
12130,12130,110,2,149.99
12131,12131,93,2,1799.99
12132,12132,227,2,79.99
12133,12133,111,2,1399.99
12134,12134,236,2,749.99
12135,12135,194,1,1599.99
12136,12136,10,1,329.99
12137,12137,216,2,3299.99
12138,12138,144,3,299.99
12139,12139,56,2,1799.99
12140,12140,22,3,1299.99
12141,12141,161,3,129.99
12142,12142,103,2,1999.99
12143,12143,161,1,129.99
12144,12144,185,2,599.99
12145,12145,20,3,999.99
12146,12146,105,2,149.99
12147,12147,165,2,229.99
12148,12148,191,3,1299.99
12149,12149,124,1,179.99
12150,12150,55,3,649.99
12151,12151,149,2,229.99
12152,12152,245,2,1299.99
12153,12153,198,2,129.99
12154,12154,190,2,279.99
12155,12155,68,1,1299.99
12156,12156,241,3,149.99
12157,12157,152,1,129.99
12158,12158,112,1,229.99
12159,12159,168,3,299.99
12160,12160,117,2,139.99
12161,12161,32,1,179.99
12162,12162,67,2,279.99
12163,12163,247,2,249.99
12164,12164,129,3,179.99
12165,12165,189,1,199.99
12166,12166,148,1,279.99
12167,12167,181,2,799.99
12168,12168,139,1,199.99
12169,12169,213,3,99.99
12170,12170,205,2,399.99
12171,12171,188,1,299.99
12172,12172,83,1,699.99
12173,12173,21,1,999.99
12174,12174,26,2,2499.99
12175,12175,88,3,349.99
12176,12176,128,1,399.99
12177,12177,33,2,149.99
12178,12178,185,2,599.99
12179,12179,233,2,199.99
12180,12180,166,2,1299.99
12181,12181,159,2,129.99
12182,12182,35,2,279.99
12183,12183,57,2,699.99
12184,12184,118,2,79.99
12185,12185,165,3,229.99
12186,12186,178,2,99.99
12187,12187,146,1,1099.99
12188,12188,125,2,399.99
12189,12189,16,3,699.99
12190,12190,134,2,399.99
12191,12191,191,3,1299.99
12192,12192,128,1,399.99
12193,12193,71,2,1499.99
12194,12194,1,3,199.99
12195,12195,117,2,139.99
12196,12196,55,1,649.99
12197,12197,140,1,1299.99
12198,12198,69,3,1799.99
12199,12199,247,1,249.99
12200,12200,181,3,799.99
12201,12201,90,3,3899.99
12202,12202,210,2,379.99
12203,12203,124,1,179.99
12204,12204,211,3,69.99
12205,12205,177,2,79.99
12206,12206,35,2,279.99
12207,12207,220,3,149.99
12208,12208,134,1,399.99
12209,12209,24,3,1999.99
12210,12210,93,1,1799.99
12211,12211,214,1,2299.99
12212,12212,206,1,449.99
12213,12213,194,3,1599.99
12214,12214,75,2,399.99
12215,12215,240,1,249.99
12216,12216,111,1,1399.99
12217,12217,199,3,229.99
12218,12218,175,1,149.99
12219,12219,3,1,249.99
12220,12220,71,2,1499.99
12221,12221,102,3,299.99
12222,12222,162,1,799.99
12223,12223,227,1,79.99
12224,12224,10,3,329.99
12225,12225,152,2,129.99
12226,12226,123,2,229.99
12227,12227,14,2,999.99
12228,12228,120,3,79.99
12229,12229,180,1,379.99
12230,12230,185,3,599.99
12231,12231,226,2,399.99
12232,12232,214,1,2299.99
12233,12233,116,1,799.99
12234,12234,242,1,2699.99
12235,12235,234,2,1299.99
12236,12236,227,1,79.99
12237,12237,184,3,199.99
12238,12238,79,1,999.99
12239,12239,54,3,1299.99
12240,12240,112,3,229.99
12241,12241,75,3,399.99
12242,12242,206,2,449.99
12243,12243,192,3,1499.99
12244,12244,5,3,249.99
12245,12245,125,3,399.99
12246,12246,65,1,1199.99
12247,12247,248,2,2299.99
12248,12248,185,3,599.99
12249,12249,210,2,379.99
12250,12250,26,1,2499.99
12251,12251,70,3,399.99
12252,12252,34,2,279.99
12253,12253,245,3,1299.99
12254,12254,105,1,149.99
12255,12255,77,1,499.99
12256,12256,92,2,349.99
12257,12257,23,3,1299.99
12258,12258,50,1,999.99
12259,12259,7,1,1799.99
12260,12260,176,3,949.99
12261,12261,156,1,99.99
12262,12262,107,2,99.99
12263,12263,44,3,599.99
12264,12264,21,2,999.99
12265,12265,97,1,1299.99
12266,12266,148,3,279.99
12267,12267,3,1,249.99
12268,12268,162,2,799.99
12269,12269,165,3,229.99
12270,12270,59,1,1199.99
12271,12271,237,2,1399.99
12272,12272,180,3,379.99
12273,12273,106,2,139.99
12274,12274,135,3,699.99
12275,12275,90,1,3899.99
12276,12276,76,3,279.99
12277,12277,193,2,2499.99
12278,12278,207,3,749.99
12279,12279,43,1,2099.99
12280,12280,173,2,259.99
12281,12281,68,2,1299.99
12282,12282,133,3,169.99
12283,12283,229,3,299.99
12284,12284,64,1,249.99
12285,12285,175,3,149.99
12286,12286,100,1,449.99
12287,12287,202,3,249.99
12288,12288,95,3,499.99
12289,12289,22,1,1299.99
12290,12290,201,3,69.99
12291,12291,190,3,279.99
12292,12292,123,1,229.99
12293,12293,59,2,1199.99
12294,12294,225,2,999.99
12295,12295,61,3,999.99
12296,12296,223,2,99.99
12297,12297,119,1,249.99
12298,12298,164,1,499.99
12299,12299,173,3,259.99
12300,12300,164,3,499.99
12301,12301,169,3,69.99
12302,12302,110,3,149.99
12303,12303,225,3,999.99
12304,12304,29,1,79.99
12305,12305,85,2,1199.99
12306,12306,77,1,499.99
12307,12307,88,2,349.99
12308,12308,232,3,249.99
12309,12309,3,1,249.99
12310,12310,33,1,149.99
12311,12311,139,1,199.99
12312,12312,218,3,799.99
12313,12313,135,3,699.99
12314,12314,151,2,249.99
12315,12315,124,2,179.99
12316,12316,77,1,499.99
12317,12317,47,3,999.99
12318,12318,43,3,2099.99
12319,12319,138,3,69.99
12320,12320,151,3,249.99
12321,12321,31,1,179.99
12322,12322,194,3,1599.99
12323,12323,170,1,299.99
12324,12324,188,1,299.99
12325,12325,149,1,229.99
12326,12326,63,3,499.99
12327,12327,179,3,799.99
12328,12328,67,3,279.99
12329,12329,45,1,1499.99
12330,12330,5,3,249.99
12331,12331,70,3,399.99
12332,12332,246,1,179.99
12333,12333,11,3,649.99
12334,12334,49,1,1399.99
12335,12335,192,1,1499.99
12336,12336,177,1,79.99
12337,12337,54,1,1299.99
12338,12338,210,3,379.99
12339,12339,9,1,449.99
12340,12340,134,3,399.99
12341,12341,50,1,999.99
12342,12342,61,1,999.99
12343,12343,94,2,149.99
12344,12344,228,2,199.99
12345,12345,92,3,349.99
12346,12346,98,3,2299.99
12347,12347,217,2,229.99
12348,12348,216,3,3299.99
12349,12349,109,1,49.99
12350,12350,93,2,1799.99
12351,12351,209,2,149.99
12352,12352,233,3,199.99
12353,12353,161,2,129.99
12354,12354,118,2,79.99
12355,12355,124,1,179.99
12356,12356,191,2,1299.99
12357,12357,86,3,329.99
12358,12358,38,1,799.99
12359,12359,215,2,299.99
12360,12360,57,2,699.99
12361,12361,16,1,699.99
12362,12362,50,3,999.99
12363,12363,133,3,169.99
12364,12364,157,2,899.99
12365,12365,218,1,799.99
12366,12366,31,3,179.99
12367,12367,100,1,449.99
12368,12368,176,3,949.99
12369,12369,54,3,1299.99
12370,12370,107,2,99.99
12371,12371,246,1,179.99
12372,12372,117,2,139.99
12373,12373,4,3,249.99
12374,12374,133,2,169.99
12375,12375,58,3,249.99
12376,12376,89,2,299.99
12377,12377,126,3,1699.99
12378,12378,181,3,799.99
12379,12379,166,2,1299.99
12380,12380,99,1,599.99
12381,12381,248,2,2299.99
12382,12382,76,2,279.99
12383,12383,219,2,1299.99
12384,12384,135,1,699.99
12385,12385,246,2,179.99
12386,12386,192,1,1499.99
12387,12387,234,3,1299.99
12388,12388,82,1,699.99
12389,12389,175,3,149.99
12390,12390,205,2,399.99
12391,12391,10,2,329.99
12392,12392,194,2,1599.99
12393,12393,141,1,229.99
12394,12394,171,3,129.99
12395,12395,24,3,1999.99
12396,12396,183,3,849.99
12397,12397,95,2,499.99
12398,12398,162,3,799.99
12399,12399,157,1,899.99
12400,12400,114,1,499.99
12401,12401,132,2,1199.99
12402,12402,149,1,229.99
12403,12403,27,2,149.99
12404,12404,245,3,1299.99
12405,12405,87,2,999.99
12406,12406,117,1,139.99
12407,12407,90,2,3899.99
12408,12408,244,1,99.99
12409,12409,183,3,849.99
12410,12410,90,1,3899.99
12411,12411,74,2,399.99
12412,12412,186,2,299.99
12413,12413,215,1,299.99
12414,12414,136,2,1299.99
12415,12415,113,2,299.99
12416,12416,72,2,169.99
12417,12417,132,2,1199.99
12418,12418,23,2,1299.99
12419,12419,169,2,69.99
12420,12420,138,3,69.99
12421,12421,192,3,1499.99
12422,12422,87,3,999.99
12423,12423,57,1,699.99
12424,12424,85,2,1199.99
12425,12425,43,2,2099.99
12426,12426,44,2,599.99
12427,12427,17,2,699.99
12428,12428,117,2,139.99
12429,12429,78,2,799.99
12430,12430,71,2,1499.99
12431,12431,242,2,2699.99
12432,12432,92,3,349.99
12433,12433,165,2,229.99
12434,12434,131,3,1999.99
12435,12435,40,3,2499.99
12436,12436,2,2,549.99
12437,12437,23,1,1299.99
12438,12438,119,1,249.99
12439,12439,29,2,79.99
12440,12440,184,2,199.99
12441,12441,4,1,249.99
12442,12442,215,3,299.99
12443,12443,65,1,1199.99
12444,12444,91,2,1099.99
12445,12445,241,2,149.99
12446,12446,202,2,249.99
12447,12447,107,2,99.99
12448,12448,184,2,199.99
12449,12449,4,3,249.99
12450,12450,135,2,699.99
12451,12451,166,2,1299.99
12452,12452,48,3,1999.99
12453,12453,226,3,399.99
12454,12454,149,3,229.99
12455,12455,139,3,199.99
12456,12456,163,1,39.99
12457,12457,197,2,1799.99
12458,12458,35,2,279.99
12459,12459,18,1,799.99
12460,12460,187,3,799.99
12461,12461,68,1,1299.99
12462,12462,215,2,299.99
12463,12463,244,1,99.99
12464,12464,138,3,69.99
12465,12465,239,3,699.99
12466,12466,18,1,799.99
12467,12467,232,1,249.99
12468,12468,170,2,299.99
12469,12469,47,3,999.99
12470,12470,144,1,299.99
12471,12471,240,2,249.99
12472,12472,130,3,49.99
12473,12473,218,2,799.99
12474,12474,200,2,139.99
12475,12475,126,2,1699.99
12476,12476,65,2,1199.99
12477,12477,167,1,99.99
12478,12478,102,2,299.99
12479,12479,68,3,1299.99
12480,12480,248,2,2299.99
12481,12481,80,1,1299.99
12482,12482,230,2,1399.99
12483,12483,51,3,2099.99
12484,12484,162,2,799.99
12485,12485,96,2,219.99
12486,12486,38,2,799.99
12487,12487,129,1,179.99
12488,12488,131,2,1999.99
12489,12489,185,2,599.99
12490,12490,91,1,1099.99
12491,12491,204,1,299.99
12492,12492,158,1,179.99
12493,12493,220,1,149.99
12494,12494,246,1,179.99
12495,12495,111,3,1399.99
12496,12496,108,1,229.99
12497,12497,100,3,449.99
12498,12498,202,2,249.99
12499,12499,161,2,129.99
12500,12500,195,1,229.99
12501,12501,91,1,1099.99
12502,12502,87,1,999.99
12503,12503,50,2,999.99
12504,12504,120,3,79.99
12505,12505,219,3,1299.99
12506,12506,82,2,699.99
12507,12507,217,3,229.99
12508,12508,72,2,169.99
12509,12509,76,1,279.99
12510,12510,5,1,249.99
12511,12511,21,2,999.99
12512,12512,26,3,2499.99
12513,12513,130,3,49.99
12514,12514,56,2,1799.99
12515,12515,46,3,1699.99
12516,12516,8,1,4999.99
12517,12517,214,3,2299.99
12518,12518,10,2,329.99
12519,12519,159,2,129.99
12520,12520,233,1,199.99
12521,12521,23,3,1299.99
12522,12522,230,2,1399.99
12523,12523,103,2,1999.99
12524,12524,162,1,799.99
12525,12525,4,3,249.99
12526,12526,23,3,1299.99
12527,12527,190,3,279.99
12528,12528,176,1,949.99
12529,12529,24,1,1999.99
12530,12530,238,2,129.99
12531,12531,152,2,129.99
12532,12532,248,2,2299.99
12533,12533,210,3,379.99
12534,12534,95,1,499.99
12535,12535,234,1,1299.99
12536,12536,53,1,1899.99
12537,12537,131,3,1999.99
12538,12538,99,2,599.99
12539,12539,174,3,24.99
12540,12540,229,3,299.99
12541,12541,39,3,1199.99
12542,12542,180,1,379.99
12543,12543,43,3,2099.99
12544,12544,74,1,399.99
12545,12545,42,2,719.99
12546,12546,191,3,1299.99
12547,12547,128,3,399.99
12548,12548,247,1,249.99
12549,12549,13,3,799.99
12550,12550,173,3,259.99
12551,12551,238,2,129.99
12552,12552,213,1,99.99
12553,12553,6,1,1299.99
12554,12554,73,3,999.99
12555,12555,112,1,229.99
12556,12556,80,1,1299.99
12557,12557,127,1,1099.99
12558,12558,47,1,999.99
12559,12559,158,3,179.99
12560,12560,93,2,1799.99
12561,12561,85,1,1199.99
12562,12562,83,2,699.99
12563,12563,131,3,1999.99
12564,12564,68,3,1299.99
12565,12565,244,2,99.99
12566,12566,140,2,1299.99
12567,12567,66,2,849.99
12568,12568,130,2,49.99
12569,12569,111,3,1399.99
12570,12570,161,1,129.99
12571,12571,5,3,249.99
12572,12572,203,1,79.99
12573,12573,130,2,49.99
12574,12574,117,3,139.99
12575,12575,1,2,199.99
12576,12576,83,1,699.99
12577,12577,81,3,299.99
12578,12578,211,2,69.99
12579,12579,133,3,169.99
12580,12580,130,1,49.99
12581,12581,136,3,1299.99
12582,12582,182,3,1499.99
12583,12583,213,1,99.99
12584,12584,158,1,179.99
12585,12585,209,3,149.99
12586,12586,231,2,3499.99
12587,12587,173,1,259.99
12588,12588,65,3,1199.99
12589,12589,242,1,2699.99
12590,12590,228,2,199.99
12591,12591,215,2,299.99
12592,12592,33,3,149.99
12593,12593,128,1,399.99
12594,12594,9,3,449.99
12595,12595,77,1,499.99
12596,12596,166,1,1299.99
12597,12597,220,1,149.99
12598,12598,90,2,3899.99
12599,12599,159,1,129.99
12600,12600,78,1,799.99
12601,12601,216,2,3299.99
12602,12602,217,1,229.99
12603,12603,211,1,69.99
12604,12604,14,3,999.99
12605,12605,22,2,1299.99
12606,12606,216,2,3299.99
12607,12607,63,2,499.99
12608,12608,76,3,279.99
12609,12609,137,1,169.99
12610,12610,243,2,1999.99
12611,12611,9,1,449.99
12612,12612,165,2,229.99
12613,12613,10,2,329.99
12614,12614,160,3,199.99
12615,12615,244,3,99.99
12616,12616,91,1,1099.99
12617,12617,3,1,249.99
12618,12618,245,1,1299.99
12619,12619,102,1,299.99
12620,12620,34,1,279.99
12621,12621,158,3,179.99
12622,12622,28,1,149.99
12623,12623,152,1,129.99
12624,12624,189,2,199.99
12625,12625,69,2,1799.99
12626,12626,18,1,799.99
12627,12627,23,3,1299.99
12628,12628,49,1,1399.99
12629,12629,24,1,1999.99
12630,12630,123,1,229.99
12631,12631,95,1,499.99
12632,12632,168,3,299.99
12633,12633,56,2,1799.99
12634,12634,237,2,1399.99
12635,12635,124,2,179.99
12636,12636,51,3,2099.99
12637,12637,96,3,219.99
12638,12638,181,1,799.99
12639,12639,82,1,699.99
12640,12640,223,3,99.99
12641,12641,57,2,699.99
12642,12642,166,1,1299.99
12643,12643,37,1,399.99
12644,12644,224,1,1299.99
12645,12645,117,3,139.99
12646,12646,131,2,1999.99
12647,12647,80,2,1299.99
12648,12648,161,1,129.99
12649,12649,237,2,1399.99
12650,12650,224,2,1299.99
12651,12651,240,1,249.99
12652,12652,19,2,999.99
12653,12653,185,1,599.99
12654,12654,140,1,1299.99
12655,12655,158,2,179.99
12656,12656,127,1,1099.99
12657,12657,225,3,999.99
12658,12658,131,2,1999.99
12659,12659,133,3,169.99
12660,12660,130,3,49.99
12661,12661,208,3,399.99
12662,12662,205,1,399.99
12663,12663,35,3,279.99
12664,12664,48,3,1999.99
12665,12665,99,3,599.99
12666,12666,140,1,1299.99
12667,12667,220,3,149.99
12668,12668,166,1,1299.99
12669,12669,74,3,399.99
12670,12670,238,1,129.99
12671,12671,127,3,1099.99
12672,12672,223,3,99.99
12673,12673,101,3,79.99
12674,12674,151,3,249.99
12675,12675,122,2,299.99
12676,12676,68,3,1299.99
12677,12677,92,2,349.99
12678,12678,34,1,279.99
12679,12679,180,3,379.99
12680,12680,118,1,79.99
12681,12681,222,1,449.99
12682,12682,120,2,79.99
12683,12683,129,3,179.99
12684,12684,100,2,449.99
12685,12685,233,3,199.99
12686,12686,193,1,2499.99
12687,12687,197,2,1799.99
12688,12688,152,1,129.99
12689,12689,93,2,1799.99
12690,12690,155,3,379.99
12691,12691,10,3,329.99
12692,12692,229,2,299.99
12693,12693,75,3,399.99
12694,12694,166,3,1299.99
12695,12695,161,3,129.99
12696,12696,206,3,449.99
12697,12697,104,3,1399.99
12698,12698,123,2,229.99
12699,12699,54,3,1299.99
12700,12700,54,1,1299.99
12701,12701,46,3,1699.99
12702,12702,6,2,1299.99
12703,12703,75,1,399.99
12704,12704,147,2,1299.99
12705,12705,18,2,799.99
12706,12706,102,3,299.99
12707,12707,148,3,279.99
12708,12708,186,2,299.99
12709,12709,29,3,79.99
12710,12710,121,1,199.99
12711,12711,250,1,149.99
12712,12712,123,2,229.99
12713,12713,35,1,279.99
12714,12714,233,1,199.99
12715,12715,147,3,1299.99
12716,12716,140,1,1299.99
12717,12717,29,3,79.99
12718,12718,42,1,719.99
12719,12719,147,2,1299.99
12720,12720,120,3,79.99
12721,12721,111,3,1399.99
12722,12722,195,2,229.99
12723,12723,164,3,499.99
12724,12724,248,1,2299.99
12725,12725,169,3,69.99
12726,12726,97,1,1299.99
12727,12727,23,2,1299.99
12728,12728,144,3,299.99
12729,12729,1,3,199.99
12730,12730,43,1,2099.99
12731,12731,41,2,899.99
12732,12732,99,2,599.99
12733,12733,201,1,69.99
12734,12734,99,3,599.99
12735,12735,148,2,279.99
12736,12736,97,2,1299.99
12737,12737,121,2,199.99
12738,12738,167,1,99.99
12739,12739,77,2,499.99
12740,12740,117,1,139.99
12741,12741,102,3,299.99
12742,12742,241,3,149.99
12743,12743,145,1,189.99
12744,12744,99,1,599.99
12745,12745,180,2,379.99
12746,12746,28,2,149.99
12747,12747,97,1,1299.99
12748,12748,192,3,1499.99
12749,12749,218,1,799.99
12750,12750,214,2,2299.99
12751,12751,155,3,379.99
12752,12752,110,2,149.99
12753,12753,219,2,1299.99
12754,12754,108,3,229.99
12755,12755,240,3,249.99
12756,12756,34,2,279.99
12757,12757,115,1,499.99
12758,12758,226,1,399.99
12759,12759,216,3,3299.99
12760,12760,240,1,249.99
12761,12761,148,1,279.99
12762,12762,175,2,149.99
12763,12763,193,3,2499.99
12764,12764,22,2,1299.99
12765,12765,197,3,1799.99
12766,12766,205,1,399.99
12767,12767,72,1,169.99
12768,12768,41,1,899.99
12769,12769,11,1,649.99
12770,12770,8,3,4999.99
12771,12771,87,3,999.99
12772,12772,17,3,699.99
12773,12773,72,2,169.99
12774,12774,162,1,799.99
12775,12775,92,2,349.99
12776,12776,62,2,399.99
12777,12777,196,2,329.99
12778,12778,72,2,169.99
12779,12779,90,2,3899.99
12780,12780,143,2,119.99
12781,12781,152,2,129.99
12782,12782,18,3,799.99
12783,12783,203,2,79.99
12784,12784,231,1,3499.99
12785,12785,40,2,2499.99
12786,12786,2,2,549.99
12787,12787,218,1,799.99
12788,12788,138,1,69.99
12789,12789,92,2,349.99
12790,12790,24,2,1999.99
12791,12791,124,1,179.99
12792,12792,68,1,1299.99
12793,12793,248,3,2299.99
12794,12794,92,3,349.99
12795,12795,51,1,2099.99
12796,12796,96,3,219.99
12797,12797,8,1,4999.99
12798,12798,101,1,79.99
12799,12799,144,1,299.99
12800,12800,146,3,1099.99
12801,12801,148,3,279.99
12802,12802,157,1,899.99
12803,12803,196,3,329.99
12804,12804,32,1,179.99
12805,12805,95,2,499.99
12806,12806,23,1,1299.99
12807,12807,62,1,399.99
12808,12808,122,3,299.99
12809,12809,40,1,2499.99
12810,12810,245,2,1299.99
12811,12811,49,3,1399.99
12812,12812,244,1,99.99
12813,12813,118,3,79.99
12814,12814,164,1,499.99
12815,12815,190,2,279.99
12816,12816,111,3,1399.99
12817,12817,31,3,179.99
12818,12818,33,3,149.99
12819,12819,122,1,299.99
12820,12820,42,1,719.99
12821,12821,196,1,329.99
12822,12822,51,2,2099.99
12823,12823,182,1,1499.99
12824,12824,130,1,49.99
12825,12825,139,1,199.99
12826,12826,61,1,999.99
12827,12827,39,1,1199.99
12828,12828,44,3,599.99
12829,12829,200,1,139.99
12830,12830,108,1,229.99
12831,12831,204,3,299.99
12832,12832,16,1,699.99
12833,12833,196,2,329.99
12834,12834,112,2,229.99
12835,12835,62,1,399.99
12836,12836,227,3,79.99
12837,12837,140,1,1299.99
12838,12838,217,3,229.99
12839,12839,134,1,399.99
12840,12840,215,1,299.99
12841,12841,165,2,229.99
12842,12842,66,1,849.99
12843,12843,48,2,1999.99
12844,12844,194,1,1599.99
12845,12845,121,1,199.99
12846,12846,21,2,999.99
12847,12847,68,2,1299.99
12848,12848,241,2,149.99
12849,12849,199,1,229.99
12850,12850,109,2,49.99
12851,12851,131,3,1999.99
12852,12852,139,2,199.99
12853,12853,109,1,49.99
12854,12854,118,1,79.99
12855,12855,7,2,1799.99
12856,12856,30,3,129.99
12857,12857,16,3,699.99
12858,12858,147,3,1299.99
12859,12859,72,1,169.99
12860,12860,113,2,299.99
12861,12861,4,1,249.99
12862,12862,199,1,229.99
12863,12863,147,1,1299.99
12864,12864,181,2,799.99
12865,12865,180,1,379.99
12866,12866,110,3,149.99
12867,12867,144,2,299.99
12868,12868,222,1,449.99
12869,12869,11,2,649.99
12870,12870,119,2,249.99
12871,12871,36,2,399.99
12872,12872,154,3,99.99
12873,12873,113,1,299.99
12874,12874,223,2,99.99
12875,12875,140,2,1299.99
12876,12876,109,1,49.99
12877,12877,185,1,599.99
12878,12878,204,3,299.99
12879,12879,242,1,2699.99
12880,12880,165,1,229.99
12881,12881,123,3,229.99
12882,12882,98,1,2299.99
12883,12883,121,3,199.99
12884,12884,28,2,149.99
12885,12885,153,1,399.99
12886,12886,227,1,79.99
12887,12887,145,2,189.99
12888,12888,22,2,1299.99
12889,12889,115,3,499.99
12890,12890,5,2,249.99
12891,12891,136,1,1299.99
12892,12892,230,1,1399.99
12893,12893,240,2,249.99
12894,12894,137,2,169.99
12895,12895,147,1,1299.99
12896,12896,139,2,199.99
12897,12897,96,3,219.99
12898,12898,6,2,1299.99
12899,12899,40,1,2499.99
12900,12900,152,3,129.99
12901,12901,244,2,99.99
12902,12902,87,1,999.99
12903,12903,106,1,139.99
12904,12904,161,2,129.99
12905,12905,21,2,999.99
12906,12906,148,2,279.99
12907,12907,237,3,1399.99
12908,12908,174,1,24.99
12909,12909,232,1,249.99
12910,12910,8,1,4999.99
12911,12911,81,2,299.99
12912,12912,122,1,299.99
12913,12913,98,2,2299.99
12914,12914,247,3,249.99
12915,12915,30,2,129.99
12916,12916,210,3,379.99
12917,12917,98,3,2299.99
12918,12918,116,1,799.99
12919,12919,205,2,399.99
12920,12920,40,3,2499.99
12921,12921,187,1,799.99
12922,12922,194,2,1599.99
12923,12923,114,3,499.99
12924,12924,77,3,499.99
12925,12925,114,3,499.99
12926,12926,192,3,1499.99
12927,12927,32,3,179.99
12928,12928,121,3,199.99
12929,12929,127,1,1099.99
12930,12930,169,2,69.99
12931,12931,146,2,1099.99
12932,12932,200,1,139.99
12933,12933,189,1,199.99
12934,12934,21,1,999.99
12935,12935,111,3,1399.99
12936,12936,19,3,999.99
12937,12937,149,2,229.99
12938,12938,144,3,299.99
12939,12939,153,1,399.99
12940,12940,229,2,299.99
12941,12941,73,2,999.99
12942,12942,70,1,399.99
12943,12943,240,1,249.99
12944,12944,147,3,1299.99
12945,12945,124,3,179.99
12946,12946,127,1,1099.99
12947,12947,72,3,169.99
12948,12948,34,2,279.99
12949,12949,123,3,229.99
12950,12950,176,3,949.99
12951,12951,22,3,1299.99
12952,12952,6,1,1299.99
12953,12953,79,2,999.99
12954,12954,84,3,1799.99
12955,12955,224,2,1299.99
12956,12956,38,1,799.99
12957,12957,134,1,399.99
12958,12958,181,1,799.99
12959,12959,57,3,699.99
12960,12960,217,1,229.99
12961,12961,198,3,129.99
12962,12962,32,1,179.99
12963,12963,50,1,999.99
12964,12964,139,1,199.99
12965,12965,137,2,169.99
12966,12966,185,1,599.99
12967,12967,232,1,249.99
12968,12968,32,3,179.99
12969,12969,102,3,299.99
12970,12970,133,2,169.99
12971,12971,133,1,169.99
12972,12972,80,3,1299.99
12973,12973,203,1,79.99
12974,12974,64,2,249.99
12975,12975,169,3,69.99
12976,12976,78,1,799.99
12977,12977,33,3,149.99
12978,12978,33,1,149.99
12979,12979,98,3,2299.99
12980,12980,41,1,899.99
12981,12981,122,2,299.99
12982,12982,98,2,2299.99
12983,12983,124,3,179.99
12984,12984,34,3,279.99
12985,12985,195,1,229.99
12986,12986,188,2,299.99
12987,12987,33,3,149.99
12988,12988,1,2,199.99
12989,12989,91,2,1099.99
12990,12990,32,2,179.99
12991,12991,183,2,849.99
12992,12992,186,1,299.99
12993,12993,15,1,1099.99
12994,12994,219,3,1299.99
12995,12995,236,1,749.99
12996,12996,169,1,69.99
12997,12997,131,2,1999.99
12998,12998,150,1,699.99
12999,12999,72,1,169.99
13000,13000,142,1,279.99
13001,13001,191,1,1299.99
13002,13002,42,3,719.99
13003,13003,158,2,179.99
13004,13004,22,3,1299.99
13005,13005,236,1,749.99
13006,13006,57,2,699.99
13007,13007,103,2,1999.99
13008,13008,226,2,399.99
13009,13009,30,3,129.99
13010,13010,203,1,79.99
13011,13011,9,2,449.99
13012,13012,113,3,299.99
13013,13013,44,1,599.99
13014,13014,233,3,199.99
13015,13015,155,1,379.99
13016,13016,249,1,1399.99
13017,13017,164,1,499.99
13018,13018,183,1,849.99
13019,13019,30,2,129.99
13020,13020,40,1,2499.99
13021,13021,130,1,49.99
13022,13022,22,3,1299.99
13023,13023,82,2,699.99
13024,13024,158,1,179.99
13025,13025,41,2,899.99
13026,13026,137,3,169.99
13027,13027,10,3,329.99
13028,13028,174,1,24.99
13029,13029,11,3,649.99
13030,13030,213,1,99.99
13031,13031,109,2,49.99
13032,13032,76,2,279.99
13033,13033,162,3,799.99
13034,13034,28,3,149.99
13035,13035,247,1,249.99
13036,13036,246,3,179.99
13037,13037,200,2,139.99
13038,13038,159,3,129.99
13039,13039,50,1,999.99
13040,13040,60,1,1299.99
13041,13041,21,1,999.99
13042,13042,106,2,139.99
13043,13043,101,2,79.99
13044,13044,188,3,299.99
13045,13045,3,2,249.99
13046,13046,29,3,79.99
13047,13047,49,3,1399.99
13048,13048,188,2,299.99
13049,13049,10,3,329.99
13050,13050,208,2,399.99
13051,13051,70,3,399.99
13052,13052,118,1,79.99
13053,13053,117,3,139.99
13054,13054,33,2,149.99
13055,13055,249,2,1399.99
13056,13056,71,1,1499.99
13057,13057,191,3,1299.99
13058,13058,211,1,69.99
13059,13059,111,2,1399.99
13060,13060,227,2,79.99
13061,13061,39,1,1199.99
13062,13062,161,1,129.99
13063,13063,4,3,249.99
13064,13064,63,3,499.99
13065,13065,188,1,299.99
13066,13066,140,3,1299.99
